
 ================ Running training with num_iterations = 22500 ================
================= Epoch number = 4 ,Size: 0.3973 =================

================= Epoch number = 4 ,Size: 0.3987 =================

================= Epoch number = 4 ,Size: 0.4000 =================

================= Epoch number = 4 ,Size: 0.4013 =================

================= Epoch number = 4 ,Size: 0.4027 =================

================= Epoch number = 4 ,Size: 0.4040 =================

================= Epoch number = 4 ,Size: 0.4053 =================

================= Epoch number = 4 ,Size: 0.4067 =================

================= Epoch number = 4 ,Size: 0.4080 =================

================= Epoch number = 4 ,Size: 0.4093 =================

================= Epoch number = 4 ,Size: 0.4107 =================

================= Epoch number = 4 ,Size: 0.4120 =================

================= Epoch number = 4 ,Size: 0.4133 =================

================= Epoch number = 4 ,Size: 0.4147 =================

================= Epoch number = 4 ,Size: 0.4160 =================

================= Epoch number = 4 ,Size: 0.4173 =================

================= Epoch number = 4 ,Size: 0.4187 =================

================= Epoch number = 4 ,Size: 0.4200 =================

================= Epoch number = 4 ,Size: 0.4213 =================

================= Epoch number = 4 ,Size: 0.4227 =================

================= Epoch number = 4 ,Size: 0.4240 =================

================= Epoch number = 4 ,Size: 0.4253 =================

================= Epoch number = 4 ,Size: 0.4267 =================

================= Epoch number = 4 ,Size: 0.4280 =================

================= Epoch number = 4 ,Size: 0.4293 =================

================= Epoch number = 4 ,Size: 0.4307 =================

================= Epoch number = 4 ,Size: 0.4320 =================

================= Epoch number = 4 ,Size: 0.4333 =================

================= Epoch number = 4 ,Size: 0.4347 =================

================= Epoch number = 4 ,Size: 0.4360 =================

================= Epoch number = 4 ,Size: 0.4373 =================

================= Epoch number = 4 ,Size: 0.4387 =================

================= Epoch number = 4 ,Size: 0.4400 =================

================= Epoch number = 4 ,Size: 0.4413 =================

================= Epoch number = 4 ,Size: 0.4427 =================

================= Epoch number = 4 ,Size: 0.4440 =================

================= Epoch number = 4 ,Size: 0.4453 =================

================= Epoch number = 4 ,Size: 0.4467 =================

================= Epoch number = 4 ,Size: 0.4480 =================

================= Epoch number = 4 ,Size: 0.4493 =================

================= Epoch number = 4 ,Size: 0.4507 =================

================= Epoch number = 4 ,Size: 0.4520 =================

================= Epoch number = 4 ,Size: 0.4533 =================

================= Epoch number = 4 ,Size: 0.4547 =================

================= Epoch number = 4 ,Size: 0.4560 =================

================= Epoch number = 4 ,Size: 0.4573 =================

================= Epoch number = 4 ,Size: 0.4587 =================

================= Epoch number = 4 ,Size: 0.4600 =================

================= Epoch number = 4 ,Size: 0.4613 =================
New best validation accuracy: 0.8420 at iteration 2595






================= Epoch number = 4 ,Size: 0.4627 =================

================= Epoch number = 4 ,Size: 0.4640 =================

================= Epoch number = 4 ,Size: 0.4653 =================

================= Epoch number = 4 ,Size: 0.4667 =================

================= Epoch number = 4 ,Size: 0.4680 =================

================= Epoch number = 4 ,Size: 0.4693 =================

================= Epoch number = 4 ,Size: 0.4707 =================

================= Epoch number = 4 ,Size: 0.4720 =================

================= Epoch number = 4 ,Size: 0.4733 =================

================= Epoch number = 4 ,Size: 0.4747 =================

================= Epoch number = 4 ,Size: 0.4760 =================

================= Epoch number = 4 ,Size: 0.4773 =================

================= Epoch number = 4 ,Size: 0.4787 =================

================= Epoch number = 4 ,Size: 0.4800 =================

================= Epoch number = 4 ,Size: 0.4813 =================

================= Epoch number = 4 ,Size: 0.4827 =================

================= Epoch number = 4 ,Size: 0.4840 =================

================= Epoch number = 4 ,Size: 0.4853 =================

================= Epoch number = 4 ,Size: 0.4867 =================

================= Epoch number = 4 ,Size: 0.4880 =================

================= Epoch number = 4 ,Size: 0.4893 =================

================= Epoch number = 4 ,Size: 0.4907 =================

================= Epoch number = 4 ,Size: 0.4920 =================

================= Epoch number = 4 ,Size: 0.4933 =================

================= Epoch number = 4 ,Size: 0.4947 =================

================= Epoch number = 4 ,Size: 0.4960 =================

================= Epoch number = 4 ,Size: 0.4973 =================

================= Epoch number = 4 ,Size: 0.4987 =================

================= Epoch number = 4 ,Size: 0.5000 =================

================= Epoch number = 4 ,Size: 0.5013 =================

================= Epoch number = 4 ,Size: 0.5027 =================

================= Epoch number = 4 ,Size: 0.5040 =================

================= Epoch number = 4 ,Size: 0.5053 =================

================= Epoch number = 4 ,Size: 0.5067 =================

================= Epoch number = 4 ,Size: 0.5080 =================

================= Epoch number = 4 ,Size: 0.5093 =================

================= Epoch number = 4 ,Size: 0.5107 =================

================= Epoch number = 4 ,Size: 0.5120 =================

================= Epoch number = 4 ,Size: 0.5133 =================

================= Epoch number = 4 ,Size: 0.5147 =================
New best validation accuracy: 0.8438 at iteration 2635






================= Epoch number = 4 ,Size: 0.5160 =================

================= Epoch number = 4 ,Size: 0.5173 =================

================= Epoch number = 4 ,Size: 0.5187 =================

================= Epoch number = 4 ,Size: 0.5200 =================

================= Epoch number = 4 ,Size: 0.5213 =================

================= Epoch number = 4 ,Size: 0.5227 =================

================= Epoch number = 4 ,Size: 0.5240 =================

================= Epoch number = 4 ,Size: 0.5253 =================

================= Epoch number = 4 ,Size: 0.5267 =================

================= Epoch number = 4 ,Size: 0.5280 =================

================= Epoch number = 4 ,Size: 0.5293 =================

================= Epoch number = 4 ,Size: 0.5307 =================

================= Epoch number = 4 ,Size: 0.5320 =================

================= Epoch number = 4 ,Size: 0.5333 =================

================= Epoch number = 4 ,Size: 0.5347 =================

================= Epoch number = 4 ,Size: 0.5360 =================

================= Epoch number = 4 ,Size: 0.5373 =================

================= Epoch number = 4 ,Size: 0.5387 =================

================= Epoch number = 4 ,Size: 0.5400 =================

================= Epoch number = 4 ,Size: 0.5413 =================

================= Epoch number = 4 ,Size: 0.5427 =================

================= Epoch number = 4 ,Size: 0.5440 =================

================= Epoch number = 4 ,Size: 0.5453 =================

================= Epoch number = 4 ,Size: 0.5467 =================

================= Epoch number = 4 ,Size: 0.5480 =================

================= Epoch number = 4 ,Size: 0.5493 =================

================= Epoch number = 4 ,Size: 0.5507 =================

================= Epoch number = 4 ,Size: 0.5520 =================

================= Epoch number = 4 ,Size: 0.5533 =================

================= Epoch number = 4 ,Size: 0.5547 =================

================= Epoch number = 4 ,Size: 0.5560 =================

================= Epoch number = 4 ,Size: 0.5573 =================

================= Epoch number = 4 ,Size: 0.5587 =================

================= Epoch number = 4 ,Size: 0.5600 =================

================= Epoch number = 4 ,Size: 0.5613 =================

================= Epoch number = 4 ,Size: 0.5627 =================

================= Epoch number = 4 ,Size: 0.5640 =================

================= Epoch number = 4 ,Size: 0.5653 =================

================= Epoch number = 4 ,Size: 0.5667 =================
